Site,Date Time,TempOut,HiTemp,LowTemp,OutHum,DewPt,WindSpeed,WindDir,WindRun,HiSpeed,HiDir,WindChill,HeatIndex,THWIndex,THSWIndex,Bar,Rain,RainRate,SolarRad,SolarEnergy,HiSolarRad,HeatD-D,CoolD-D,InTemp,InHum,InDew,InHeat,InEMC,InAirDensity,ET,WindSamp,WindTx,ISSRecept,ArcInt,VA
YMCA,2014-08-23 15:00,18.3,18.3,17.5,43,5.5,3,NNE,1.5,9,N,18.3,16.9,16.9,,754.9,0,0,659,28.34,798,0.001,0,27.9,30,8.8,26.9,6.05,0.0719,0.28,702,1,100,30,246.483
YMCA,2014-08-23 15:30,17.9,18.3,17.9,42,4.8,3,NNE,1.5,15,ENE,17.9,16.5,16.5,,754.9,0,0,490,21.07,754,0.009,0,29.6,28,9.1,28.4,5.65,0.0715,0,703,1,100,30,245.898
YMCA,2014-08-23 16:00,17.1,17.9,17.1,46,5.4,2,NNE,1,8,NNE,17.1,15.9,15.9,,754.9,0,0,177,7.61,213,0.025,0,29.2,28,8.8,28,5.66,0.0716,0.23,702,1,100,30,244.996
YMCA,2014-08-23 16:30,17.6,17.9,17.1,45,5.5,2,NNE,1,10,NNE,17.6,16.3,16.3,,755,0,0,274,11.78,626,0.016,0,29.2,28,8.8,28,5.66,0.0716,0,703,1,100,30,244.291
YMCA,2014-08-23 17:00,17.1,17.8,17.1,46,5.4,2,NNE,1,10,NE,17.1,15.9,15.9,,755,0,0,183,7.87,257,0.025,0,29.3,27,8.3,28,5.55,0.0716,0.18,702,1,100,30,244.745
YMCA,2014-08-23 17:30,17.7,17.8,17.1,45,5.6,2,NNE,1,8,NW,17.7,16.5,16.5,,755.1,0,0,141,6.06,418,0.013,0,29.6,27,8.6,28.3,5.55,0.0716,0,702,1,100,30,245.649
YMCA,2014-08-23 18:00,16.2,17.7,16.2,52,6.3,2,NNE,1,8,N,16.2,15.2,15.2,,755.5,0,0,133,5.72,292,0.044,0,29.6,27,8.6,28.3,5.55,0.0716,0.1,702,1,100,30,245.565
YMCA,2014-08-23 18:30,14.3,16.2,14.3,64,7.6,2,NNE,1,11,N,14.3,13.7,13.7,,755.7,0,0,27,1.16,33,0.083,0,27.3,28,7.2,26.1,5.73,0.0722,0,703,1,100,30,245.792
YMCA,2014-08-23 19:00,14.2,14.3,14.2,65,7.7,0,NNE,0,5,NW,14.2,13.6,13.6,,755.8,0,0,37,1.59,72,0.087,0,25.7,29,6.3,24.7,5.85,0.0727,0.03,702,1,100,30,246.352
YMCA,2014-08-23 19:30,13.6,14.2,13.6,67,7.5,0,N,0,2,N,13.6,13.1,13.1,,756.1,0,0,8,0.34,19,0.1,0,24.3,30,5.6,23.5,6.05,0.0731,0,703,2,100,30,244.585
YMCA,2014-08-23 20:00,12.8,13.6,12.8,68,7.1,0,NNE,0,1,NNE,12.8,12.3,12.3,,756.3,0,0,0,0,0,0.115,0,23,32,5.4,21.9,6.48,0.0734,0,702,2,100,30,245.028
YMCA,2014-08-23 20:30,12.3,12.8,12.3,70,7,0,N,0,2,NNW,12.3,11.9,11.9,,756.5,0,0,0,0,0,0.125,0,21.8,32,4.4,20.2,6.52,0.0738,0,702,1,100,30,245.919
YMCA,2014-08-23 21:00,12,12.3,12,72,7.1,0,N,0,2,N,12,11.7,11.7,,756.8,0,0,0,0,0,0.132,0,21.1,33,4.2,19.3,6.65,0.074,0.03,702,1,100,30,246.369
YMCA,2014-08-23 21:30,11.4,12,11.4,74,7,0,N,0,1,N,11.4,11.2,11.2,,756.9,0,0,0,0,0,0.144,0,20.4,34,4,18.7,6.85,0.0742,0,702,1,100,30,247.09
YMCA,2014-08-23 22:00,10.6,11.4,10.6,78,6.9,0,NNE,0,1,NNE,10.6,10.5,10.5,,757,0,0,0,0,0,0.161,0,19.8,35,3.9,18.1,7.05,0.0744,0,703,1,100,30,247.983
YMCA,2014-08-23 22:30,10.5,10.6,10.4,79,7,0,,0,0,,10.5,10.4,10.4,,757.1,0,0,0,0,0,0.163,0,19.2,36,3.8,17.6,7.18,0.0745,0.03,702,1,100,30,245.474
YMCA,2014-08-23 23:00,10.6,10.6,10.6,78,6.9,0,NNE,0,1,NNE,10.6,10.4,10.4,,757.2,0,0,0,0,0,0.162,0,18.7,37,3.7,17.1,7.35,0.0747,0.03,703,1,100,30,245.789
YMCA,2014-08-23 23:30,10.3,10.6,10.3,79,6.8,0,,0,0,,10.3,10.3,10.3,,757.4,0,0,0,0,0,0.167,0,18.3,37,3.4,16.7,7.35,0.0748,0,702,1,100,30,247.583
YMCA,2014-08-24 00:00,10.1,10.3,10.1,80,6.8,0,NNE,0,1,NNE,10.1,10.1,10.1,,757.5,0,0,0,0,0,0.171,0,18.1,38,3.5,16.4,7.55,0.0749,0.03,703,1,100,30,246.583
YMCA,2014-08-24 00:30,9.6,10.1,9.6,82,6.7,0,,0,0,,9.6,9.6,9.6,,757.6,0,0,0,0,0,0.182,0,17.7,38,3.2,16.1,7.55,0.075,0,699,1,100,30,246.457
YMCA,2014-08-24 01:00,9.4,9.7,9.4,83,6.7,0,,0,0,,9.4,9.4,9.4,,757.7,0,0,0,0,0,0.185,0,17.4,39,3.3,15.9,7.72,0.0751,0,703,1,100,30,247.172
YMCA,2014-08-24 01:30,9.1,9.4,9.1,84,6.5,0,,0,0,,9.1,9.1,9.1,,757.8,0,0,0,0,0,0.193,0,17.2,39,3.1,15.6,7.71,0.0752,0,702,1,100,30,247.519
YMCA,2014-08-24 02:00,8.7,9.1,8.7,86,6.5,0,,0,0,,8.7,8.7,8.7,,757.6,0,0,0,0,0,0.2,0,16.9,40,3.2,15.4,7.85,0.0752,0,703,1,100,30,247.815
YMCA,2014-08-24 02:30,8.7,8.7,8.6,87,6.6,0,,0,0,,8.7,8.7,8.7,,757.7,0,0,0,0,0,0.201,0,16.6,40,2.9,15.1,7.85,0.0753,0,701,1,100,30,248.282
YMCA,2014-08-24 03:00,8.6,8.7,8.6,87,6.6,0,,0,0,,8.6,8.7,8.7,,757.5,0,0,0,0,0,0.203,0,16.6,40,2.9,15.1,7.85,0.0753,0,703,1,100,30,248.542
YMCA,2014-08-24 03:30,8.3,8.6,8.3,88,6.5,0,,0,0,,8.3,8.4,8.4,,757.6,0,0,0,0,0,0.208,0,16.4,41,3.1,14.9,8.02,0.0753,0,702,1,100,30,248.4
YMCA,2014-08-24 04:00,8.1,8.3,8.1,89,6.4,0,,0,0,,8.1,8.1,8.1,,757.8,0,0,0,0,0,0.214,0,16.1,41,2.8,14.7,8.03,0.0754,0,702,1,100,30,247.129
YMCA,2014-08-24 04:30,7.9,8.1,7.9,89,6.2,0,,0,0,,7.9,7.9,7.9,,757.8,0,0,0,0,0,0.218,0,15.9,41,2.6,14.4,8.04,0.0755,0,699,1,100,30,246.868
YMCA,2014-08-24 05:00,7.6,7.9,7.6,90,6,0,,0,0,,7.6,7.6,7.6,,757.9,0,0,0,0,0,0.225,0,15.7,42,2.8,14.3,8.15,0.0755,0,702,1,100,30,248.184
YMCA,2014-08-24 05:30,7.3,7.6,7.3,91,6,0,,0,0,,7.3,7.4,7.4,,758.2,0,0,3,0.13,11,0.229,0,15.6,42,2.7,14.2,8.15,0.0756,0,699,1,100,30,247.595
YMCA,2014-08-24 06:00,7.8,7.8,7.3,91,6.4,0,,0,0,,7.8,7.8,7.8,,758.4,0,0,18,0.77,21,0.22,0,15.6,42,2.7,14.2,8.15,0.0756,0,702,1,100,30,247.133
YMCA,2014-08-24 06:30,7.8,8.1,7.8,89,6.1,0,,0,0,,7.8,7.9,7.9,,758.4,0,0,31,1.33,46,0.219,0,15.7,42,2.8,14.3,8.15,0.0756,0,697,2,100,30,246.381
YMCA,2014-08-24 07:00,8.7,8.7,7.8,89,7,0,,0,0,,8.7,8.8,8.8,,758.4,0,0,66,2.84,214,0.2,0,16.2,42,3.2,14.8,8.15,0.0755,0.03,702,2,100,30,245.444
YMCA,2014-08-24 07:30,10.1,10.1,8.7,88,8.2,0,,0,0,,10.1,10.2,10.2,,758.4,0,0,229,9.85,336,0.171,0,17.2,42,4.1,15.8,8.15,0.0752,0,703,1,100,30,244.925
YMCA,2014-08-24 08:00,11.2,11.2,10.1,83,8.4,0,,0,0,,11.2,11.2,11.2,,758.4,0,0,231,9.93,357,0.148,0,18.6,41,5.1,17.2,7.95,0.0748,0.1,702,1,100,30,245.436
YMCA,2014-08-24 08:30,12.3,12.3,11.2,79,8.8,0,,0,0,,12.3,12.2,12.2,,758.4,0,0,343,14.75,436,0.125,0,20.4,40,6.4,19.1,7.77,0.0742,0,703,1,100,30,245.194
YMCA,2014-08-24 09:00,13.9,13.9,12.3,74,9.3,0,,0,0,,13.9,13.6,13.6,,758.6,0,0,414,17.8,527,0.093,0,22.4,39,7.8,21.4,7.6,0.0737,0.18,702,1,100,30,245.101
YMCA,2014-08-24 09:30,14.3,14.3,13.9,69,8.7,0,,0,0,,14.3,13.8,13.8,,758.6,0,0,444,19.09,638,0.084,0,24.2,38,9,23.7,7.34,0.0732,0,702,1,100,30,246.783
YMCA,2014-08-24 10:00,15.3,15.3,14.3,64,8.6,0,,0,0,,15.3,14.8,14.8,,758.4,0,0,492,21.16,635,0.063,0,25.9,36,9.7,25.2,6.98,0.0727,0.25,703,1,100,30,246.485
YMCA,2014-08-24 10:30,16.2,16.3,15.3,61,8.6,0,NNW,0,5,WSW,16.2,15.6,15.6,,758.3,0,0,677,29.11,812,0.045,0,27.7,34,10.4,26.9,6.57,0.0722,0,702,1,100,30,246.023
YMCA,2014-08-24 11:00,16.1,16.3,15.7,58,7.8,1,NNE,0.5,6,NNW,16.1,15.3,15.3,,758.1,0,0,568,24.43,784,0.047,0,28.9,32,10.6,28.2,6.27,0.0719,0,703,1,100,30,246.054
YMCA,2014-08-24 11:30,16.9,17,16.1,53,7.2,1,N,0.5,6,N,16.9,16,16,,758.1,0,0,561,24.13,737,0.03,0,29.9,30,10.4,28.9,6.03,0.0717,0.33,701,1,100,30,245.645
YMCA,2014-08-24 12:00,17.3,17.3,16.7,52,7.4,1,N,0.5,4,WSW,17.3,16.4,16.4,,758,0,0,556,23.91,696,0.021,0,30.3,29,10.3,29.3,5.82,0.0716,0,703,1,100,30,245.929
YMCA,2014-08-24 12:30,17.8,17.8,17.3,49,7,1,NNE,0.5,6,NW,17.8,16.8,16.8,,758,0,0,794,34.15,909,0.01,0,31.2,28,10.5,29.7,5.65,0.0714,0.3,702,1,100,30,246.304
YMCA,2014-08-24 13:00,18.6,18.6,17.8,48,7.3,1,N,0.5,5,N,18.6,17.5,17.5,,757.9,0,0,850,36.55,1020,0,0.005,32.4,27,11,31.3,5.44,0.071,0.46,703,1,100,30,246.57
YMCA,2014-08-24 13:30,17.9,18.8,17.9,47,6.5,2,N,1,7,SW,17.9,16.8,16.8,,757.8,0,0,540,23.22,898,0.008,0,33.2,26,11.1,32.1,5.28,0.0708,0,702,1,100,30,246.526
YMCA,2014-08-24 14:00,17.4,17.9,17.4,52,7.5,1,N,0.5,5,NE,17.4,16.5,16.5,,757.6,0,0,316,13.59,422,0.019,0,32.3,26,10.3,31,5.35,0.0711,0,703,1,100,30,247.091
YMCA,2014-08-24 14:30,17.2,17.5,17.2,52,7.2,1,N,0.5,6,N,17.2,16.2,16.2,,757.7,0,0,252,10.84,348,0.024,0,30.8,26,9.1,29.3,5.35,0.0715,0.28,701,1,100,30,246.96
YMCA,2014-08-24 15:00,17.4,17.5,17.1,51,7.2,0,N,0,5,N,17.4,16.4,16.4,,757.5,0,0,238,10.24,288,0.019,0,29.8,27,8.8,28.5,5.54,0.0717,0.15,703,1,100,30,246.976
YMCA,2014-08-24 15:30,17.5,17.5,17.3,50,7,0,N,0,3,NNE,17.5,16.5,16.5,,757.1,0,0,210,9.03,257,0.017,0,28.9,27,8.1,27.7,5.55,0.0719,0,697,1,100,30,246.658
YMCA,2014-08-24 16:00,17.5,17.6,17.4,53,7.8,0,N,0,4,N,17.5,16.6,16.6,,756.9,0,0,227,9.76,309,0.017,0,28.5,28,8.2,27.3,5.68,0.072,0.13,703,1,100,30,246.862
YMCA,2014-08-24 16:30,17.8,18.4,17.6,50,7.3,1,N,0.5,6,NNW,17.8,16.8,16.8,,756.9,0,0,374,16.08,703,0.01,0,30,27,9,28.8,5.53,0.0716,0,702,1,100,30,246.887
YMCA,2014-08-24 17:00,17,17.8,17,56,8.2,1,NNW,0.5,8,N,17,16.2,16.2,,756.9,0,0,171,7.35,255,0.028,0,29.9,27,8.9,28.7,5.53,0.0716,0.18,702,1,100,30,247.049
YMCA,2014-08-24 17:30,16.8,17,16.8,56,8,1,W,0.5,7,NNW,16.8,16.1,16.1,,756.7,0,0,130,5.59,162,0.031,0,28.8,27,8,27.6,5.55,0.0719,0,702,1,100,30,246.977
YMCA,2014-08-24 18:00,16.2,16.8,16.2,59,8.2,1,W,0.5,5,WSW,16.2,15.5,15.5,,756.7,0,0,103,4.43,209,0.044,0,27.8,28,7.6,26.6,5.71,0.0722,0,702,1,100,30,247.064
YMCA,2014-08-24 18:30,15.8,16.2,15.7,61,8.3,0,W,0,4,WNW,15.8,15.1,15.1,,756.6,0,0,46,1.98,72,0.053,0,26.6,29,7.1,25.4,5.85,0.0725,0.08,701,1,100,30,247.117
YMCA,2014-08-24 19:00,15.2,15.7,15.2,64,8.5,0,NW,0,3,WSW,15.2,14.7,14.7,,756.7,0,0,31,1.33,69,0.065,0,25.6,30,6.7,24.7,6.05,0.0728,0.03,702,1,100,30,246.681
YMCA,2014-08-24 19:30,14.7,15.2,14.7,68,8.9,0,W,0,3,WSW,14.7,14.3,14.3,,756.8,0,0,3,0.13,11,0.075,0,24.6,30,5.8,23.8,6.05,0.0731,0,703,1,100,30,244.792
YMCA,2014-08-24 20:00,14.3,14.7,14.3,70,8.9,0,W,0,1,W,14.3,13.9,13.9,,756.8,0,0,0,0,0,0.083,0,23.6,31,5.5,22.7,6.26,0.0733,0,702,1,100,30,245.719
YMCA,2014-08-24 20:30,13.8,14.3,13.8,72,8.9,0,W,0,3,W,13.8,13.4,13.4,,756.7,0,0,0,0,0,0.094,0,22.9,32,5.4,21.9,6.48,0.0735,0,703,1,100,30,246.112
YMCA,2014-08-24 21:00,13.3,13.8,13.3,75,9,1,W,0.5,3,W,13.3,13,13,,756.7,0,0,0,0,0,0.104,0,22.2,33,5.1,20.7,6.61,0.0737,0.03,702,1,100,30,246.492
YMCA,2014-08-24 21:30,13.2,13.3,13.1,77,9.2,1,WSW,0.5,3,WSW,13.2,12.9,12.9,,756.6,0,0,0,0,0,0.108,0,21.4,34,4.9,19.8,6.84,0.0739,0,703,1,100,30,247.672
YMCA,2014-08-24 22:00,13.2,13.2,13.1,78,9.4,1,WSW,0.5,3,WSW,13.2,12.9,12.9,,756.4,0,0,0,0,0,0.108,0,21.2,35,5.1,19.4,7.05,0.0739,0.03,702,1,100,30,246.963
YMCA,2014-08-24 22:30,12.9,13.2,12.9,79,9.4,2,WSW,1,4,WSW,12.9,12.8,12.8,,756.3,0,0,0,0,0,0.112,0,20.9,36,5.3,19.2,7.24,0.074,0,703,1,100,30,244.373
YMCA,2014-08-24 23:00,13.1,13.2,12.9,78,9.4,1,WSW,0.5,4,WSW,13.1,12.9,12.9,,756.1,0,0,0,0,0,0.109,0,20.7,36,5.1,19.1,7.24,0.074,0.03,702,1,100,30,248.388
YMCA,2014-08-24 23:30,13.1,13.2,13.1,78,9.4,0,WSW,0,3,WSW,13.1,12.9,12.9,,755.9,0,0,0,0,0,0.109,0,20.7,37,5.5,19.2,7.35,0.0739,0,702,1,100,30,247.403
YMCA,2014-08-25 00:00,13.2,13.2,13.1,77,9.2,0,WSW,0,3,WSW,13.2,12.9,12.9,,755.7,0,0,0,0,0,0.108,0,20.8,37,5.5,19.2,7.35,0.0739,0.03,703,1,100,30,247.006
YMCA,2014-08-25 00:30,13.2,13.2,13.2,77,9.2,0,WSW,0,2,WSW,13.2,12.9,12.9,,755.5,0,0,0,0,0,0.108,0,20.8,37,5.5,19.2,7.35,0.0739,0,701,1,100,30,246.803
YMCA,2014-08-25 01:00,13,13.2,13,78,9.3,1,WSW,0.5,3,WSW,13,12.8,12.8,,755.3,0,0,0,0,0,0.111,0,20.7,37,5.5,19.2,7.35,0.0739,0.03,703,1,100,30,247.055
YMCA,2014-08-25 01:30,12.5,12.9,12.5,80,9.1,1,WSW,0.5,4,WSW,12.5,12.3,12.3,,755.1,0,0,0,0,0,0.122,0,20.5,37,5.3,18.9,7.35,0.0739,0,702,1,100,30,247.169
YMCA,2014-08-25 02:00,12.4,12.5,12.4,80,9,1,WSW,0.5,3,WSW,12.4,12.2,12.2,,755,0,0,0,0,0,0.124,0,20.2,38,5.4,18.8,7.55,0.074,0.03,703,1,100,30,247.294
YMCA,2014-08-25 02:30,12.5,12.5,12.3,80,9.1,1,WSW,0.5,4,WSW,12.5,12.3,12.3,,754.7,0,0,0,0,0,0.122,0,20.1,38,5.3,18.6,7.55,0.074,0,702,1,100,30,246.977
YMCA,2014-08-25 03:00,12.7,12.7,12.5,82,9.7,2,WSW,1,4,SW,12.7,12.6,12.6,,754.3,0,0,0,0,0,0.118,0,19.9,39,5.6,18.6,7.69,0.074,0,703,1,100,30,246.905
YMCA,2014-08-25 03:30,12.9,12.9,12.7,81,9.8,1,WSW,0.5,4,WSW,12.9,12.8,12.8,,754.2,0,0,0,0,0,0.112,0,19.8,39,5.5,18.4,7.7,0.074,0.03,702,1,100,30,246.64
YMCA,2014-08-25 04:00,13,13,12.8,81,9.8,0,WSW,0,2,WSW,13,12.8,12.8,,753.8,0,0,0,0,0,0.111,0,20.1,40,6,18.7,7.79,0.0739,0.03,703,1,100,30,246.641
YMCA,2014-08-25 04:30,13.3,13.3,13,79,9.8,1,WSW,0.5,4,WSW,13.3,13.1,13.1,,753.6,0,0,0,0,0,0.104,0,20.2,39,5.8,18.8,7.68,0.0738,0,702,1,100,30,246.744
YMCA,2014-08-25 05:00,13.5,13.5,13.3,80,10.1,1,WSW,0.5,4,WSW,13.5,13.3,13.3,,753.2,0,0,0,0,0,0.101,0,20.3,40,6.3,19,7.78,0.0737,0.03,703,1,100,30,246.743
YMCA,2014-08-25 05:30,13.9,13.9,13.5,82,10.9,1,WSW,0.5,6,SSW,13.9,13.8,13.8,,753,0,0,0,0,0,0.091,0,20.5,40,6.4,19.2,7.77,0.0737,0,702,1,100,30,245.483
YMCA,2014-08-25 06:00,14.3,14.3,13.9,82,11.2,4,WSW,2,9,WSW,14.3,14.2,14.2,,752.8,0,0,2,0.09,7,0.084,0,20.7,40,6.6,19.3,7.76,0.0736,0.03,702,1,100,30,246.708
YMCA,2014-08-25 06:30,13.5,14.3,13.5,87,11.4,4,WSW,2,9,WSW,13.4,13.5,13.4,,752.7,0,0,12,0.52,23,0.101,0,20.7,41,7,19.4,7.95,0.0736,0,702,1,100,30,247.375
YMCA,2014-08-25 07:00,13.4,13.5,13.3,87,11.3,4,WSW,2,10,WSW,13.3,13.4,13.3,,752.5,0,0,29,1.25,42,0.102,0,20.6,42,7.2,19.4,8.07,0.0736,0,702,1,100,30,245.496
YMCA,2014-08-25 07:30,13.4,13.6,13.4,90,11.8,4,WSW,2,10,SSW,13.3,13.5,13.4,,752.4,0,0,28,1.2,49,0.102,0,20.5,42,7.1,19.3,8.07,0.0736,0.03,703,1,100,30,245.827
YMCA,2014-08-25 08:00,13.7,13.7,13.3,92,12.4,5,WSW,2.5,10,WSW,13.3,13.7,13.4,,752.1,0,0,32,1.38,39,0.097,0,20.4,43,7.4,19.3,8.25,0.0735,0.03,702,1,100,30,245.287
YMCA,2014-08-25 08:30,13.9,13.9,13.7,93,12.8,5,WSW,2.5,10,W,13.6,14,13.7,,751.8,0,0,44,1.89,62,0.093,0,20.5,44,7.8,19.4,8.35,0.0735,0,702,1,100,30,245.937
YMCA,2014-08-25 09:00,14.2,14.2,13.9,94,13.2,4,WSW,2,9,WSW,14.2,14.3,14.3,,751.8,0,0,30,1.29,40,0.087,0,20.6,45,8.3,19.6,8.47,0.0734,0.03,702,1,100,30,245.766
YMCA,2014-08-25 09:30,14.4,14.4,14.2,94,13.4,5,WSW,2.5,14,SW,14.2,14.6,14.3,,751.4,0,0,60,2.58,104,0.082,0,20.9,45,8.5,19.7,8.46,0.0733,0,703,1,100,30,244.951
YMCA,2014-08-25 10:00,14.4,14.4,14.4,94,13.5,4,WSW,2,9,W,14.4,14.6,14.6,,751.3,0,0,48,2.06,60,0.081,0,21.1,46,9,19.9,8.65,0.0732,0,702,1,100,30,245.221
YMCA,2014-08-25 10:30,14.6,14.6,14.4,95,13.8,4,WSW,2,11,SW,14.6,14.8,14.8,,751,0,0,67,2.88,97,0.078,0,21.3,46,9.2,20.2,8.64,0.0731,0.03,703,1,100,30,243.834
YMCA,2014-08-25 11:00,14.7,14.7,14.6,95,13.9,5,WSW,2.5,10,SW,14.5,14.8,14.7,,750.8,0,0,53,2.28,77,0.076,0,21.4,46,9.3,20.4,8.64,0.0731,0.03,702,1,100,30,243.97
YMCA,2014-08-25 11:30,14.8,14.8,14.7,95,14,5,WSW,2.5,10,SW,14.6,15,14.8,,750.4,0,0,52,2.24,62,0.074,0,21.6,47,9.8,20.6,8.75,0.073,0,702,1,100,30,243.936
YMCA,2014-08-25 12:00,14.9,14.9,14.8,95,14.2,5,WSW,2.5,11,SW,14.8,15.2,15.1,,750,0,0,56,2.41,77,0.071,0,21.7,47,9.9,20.7,8.75,0.0729,0,702,1,100,30,246.291
YMCA,2014-08-25 12:30,15.3,15.3,14.9,95,14.5,4,WSW,2,10,WSW,15.3,15.5,15.5,,749.6,0,0,72,3.1,88,0.064,0,21.8,47,10,21,8.75,0.0728,0.03,702,1,100,30,246.527
YMCA,2014-08-25 13:00,15.7,15.7,15.3,95,14.9,3,WSW,1.5,8,WSW,15.7,15.9,15.9,,749.3,0,0,66,2.84,132,0.056,0,22.2,47,10.3,21.4,8.75,0.0727,0.05,703,1,100,30,245.397
YMCA,2014-08-25 13:30,16.1,16.1,15.7,95,15.3,3,WSW,1.5,10,WSW,16.1,16.3,16.3,,749,0,0,85,3.66,104,0.047,0,22.6,47,10.7,22.1,8.75,0.0725,0,700,1,100,30,246.475
YMCA,2014-08-25 14:00,15.9,16.1,15.9,95,15.1,3,WSW,1.5,9,W,15.9,16.2,16.2,,748.7,0,0,71,3.05,81,0.05,0,22.7,47,10.8,22.3,8.75,0.0725,0.05,703,1,100,30,246.954
YMCA,2014-08-25 14:30,15.9,16,15.9,95,15.1,4,WSW,2,8,WSW,15.9,16.2,16.2,,748.3,0,0,54,2.32,72,0.051,0,22.8,47,10.9,22.4,8.75,0.0724,0,702,1,100,30,245.308
YMCA,2014-08-25 15:00,15.8,15.9,15.8,95,15,4,WSW,2,11,WSW,15.8,16,16,,747.9,0,0,61,2.62,86,0.053,0,22.8,48,11.2,22.5,8.91,0.0723,0.03,703,1,100,30,245.768
YMCA,2014-08-25 15:30,15.9,15.9,15.8,95,15.1,4,WSW,2,11,SW,15.9,16.2,16.2,,747.5,0,0,93,4,111,0.051,0,22.8,48,11.2,22.5,8.91,0.0723,0,702,2,100,30,245.763
YMCA,2014-08-25 16:00,15.9,15.9,15.9,95,15.1,4,WSW,2,11,W,15.9,16.2,16.2,,747.1,0,0,100,4.3,137,0.05,0,22.9,48,11.3,22.6,8.92,0.0722,0.05,703,2,100,30,244.729
YMCA,2014-08-25 16:30,15.6,15.9,15.6,95,14.8,5,WSW,2.5,13,WSW,15.6,15.8,15.8,,746.7,0,0,58,2.49,70,0.057,0,22.9,48,11.3,22.6,8.92,0.0722,0,702,2,100,30,245.93
YMCA,2014-08-25 17:00,15.4,15.6,15.4,95,14.6,5,WSW,2.5,11,WSW,15.4,15.7,15.7,,746,0,0,65,2.8,86,0.06,0,22.7,48,11.1,22.3,8.91,0.0722,0.03,703,2,100,30,245.854
YMCA,2014-08-25 17:30,15.6,15.6,15.4,95,14.8,3,WSW,1.5,9,WSW,15.6,15.8,15.8,,745.8,0,0,33,1.42,51,0.057,0,22.6,49,11.4,22.2,9.05,0.0722,0,701,1,100,30,245.945
YMCA,2014-08-25 18:00,15.7,15.7,15.6,95,14.9,2,WSW,1,7,SW,15.7,15.9,15.9,,745.5,0,0,27,1.16,49,0.054,0,22.6,49,11.4,22.2,9.05,0.0721,0.03,703,1,100,30,246.749
YMCA,2014-08-25 18:30,15.8,15.8,15.7,96,15.1,3,WSW,1.5,7,SW,15.8,16.1,16.1,,745.3,0,0,17,0.73,21,0.053,0,22.6,49,11.4,22.2,9.05,0.0721,0,702,1,100,30,247.241
YMCA,2014-08-25 19:00,15.9,15.9,15.8,96,15.3,2,WSW,1,6,SW,15.9,16.2,16.2,,745,0,0,14,0.6,18,0.051,0,22.6,49,11.4,22.2,9.05,0.0721,0,702,1,100,30,244.164
YMCA,2014-08-25 19:30,16,16,15.9,96,15.4,2,WSW,1,6,WSW,16,16.3,16.3,,744.7,0,0,0,0,5,0.049,0,22.7,49,11.5,22.4,9.05,0.072,0,703,1,100,30,245.314
YMCA,2014-08-25 20:00,16.1,16.1,16,96,15.4,0,WSW,0,2,WSW,16.1,16.3,16.3,,744.7,0,0,0,0,0,0.047,0,22.8,49,11.6,22.5,9.05,0.072,0,702,1,100,30,246.098
YMCA,2014-08-25 20:30,15.7,16.1,15.7,96,15,1,NNW,0.5,7,NW,15.7,15.9,15.9,,744.8,0,0,0,0,0,0.056,0,22.9,49,11.7,22.7,9.05,0.072,0,703,1,100,30,247.123
YMCA,2014-08-25 21:00,15.3,15.7,15.3,95,14.5,1,N,0.5,8,N,15.3,15.5,15.5,,744.5,0,0,0,0,0,0.064,0,22.9,49,11.7,22.7,9.05,0.0719,0,702,1,100,30,246.462
YMCA,2014-08-25 21:30,15.3,15.3,15.3,96,14.7,1,N,0.5,6,NNW,15.3,15.6,15.6,,744.5,0,0,0,0,0,0.063,0,22.8,49,11.6,22.5,9.05,0.072,0,702,1,100,30,247.923
YMCA,2014-08-25 22:00,15.3,15.3,15.3,96,14.7,1,N,0.5,5,NNW,15.3,15.6,15.6,,744.5,0,0,0,0,0,0.063,0,22.8,49,11.6,22.5,9.05,0.072,0,702,1,100,30,247.659
YMCA,2014-08-25 22:30,15.1,15.3,15.1,96,14.5,1,N,0.5,5,N,15.1,15.3,15.3,,744.5,0,0,0,0,0,0.067,0,22.7,49,11.5,22.4,9.05,0.072,0,701,1,100,30,247.292
YMCA,2014-08-25 23:00,15.2,15.2,15.1,96,14.6,1,NNW,0.5,7,NNW,15.2,15.4,15.4,,744.6,0,0,0,0,0,0.065,0,22.6,49,11.4,22.2,9.05,0.072,0,702,1,100,30,247.013
YMCA,2014-08-25 23:30,15.1,15.2,15.1,96,14.4,1,NNW,0.5,6,NNW,15.1,15.3,15.3,,744.6,0,0,0,0,0,0.068,0,22.6,49,11.3,22.2,9.05,0.0721,0,702,1,100,30,245.425
YMCA,2014-08-26 00:00,15.1,15.1,15,96,14.4,1,NNW,0.5,7,N,15.1,15.3,15.3,,744.6,0,0,0,0,0,0.068,0,22.4,50,11.5,22.1,9.25,0.0721,0,702,1,100,30,245.712
YMCA,2014-08-26 00:30,15.2,15.3,15.1,95,14.4,1,NNW,0.5,6,NW,15.2,15.4,15.4,,744.4,0,0,0,0,0,0.065,0,22.4,50,11.5,22.1,9.25,0.0721,0,701,1,100,30,245.818
YMCA,2014-08-26 01:00,15.1,15.2,15.1,96,14.5,0,NNW,0,2,NNW,15.1,15.3,15.3,,744.5,0,0,0,0,0,0.067,0,22.4,50,11.5,22.1,9.25,0.0721,0,702,1,100,30,246.165
